,bg_mean,subject,session,scan,bg_size,bg_std,dvars,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gcor,ghost_y,m_tsnr,mean_fd,num_fd,outlier,perc_fd,quality,snr
291,70.1850223917,sub-50054,session_1,taskswitch,96392,94.3856162312,1.12136055392,0.604593476805,49.21558082,804.163065721,42872,184.919111871,2.15048358341,2.15062333333,2.32966,1.98495261831,0.0112615449936,0.0357192791998,62.0192489624,0.0659932531436,0.0,,0.0,0.00448559543269,8.51997473588
292,47.7440916751,sub-10440,session_1,scap,102110,74.6747762357,1.04594693637,0.539913972636,93.3479445945,833.692750059,37154,195.645091699,2.30167997197,2.24811333333,2.51788666667,2.1541725,0.00976506615039,0.0397505909204,64.9293060303,0.0328166446324,0.0,,0.0,0.00614209996564,11.1643153429
293,63.9867152145,sub-70075,session_1,taskswitch,94582,96.0408285616,1.17635288125,0.603309087836,52.0838183366,814.572441653,44682,173.571020769,2.06035727743,1.98858,2.28808,1.9222675,0.00753161523438,0.0414070747793,66.9012145996,0.0596528396835,0.0,,0.0,0.00591341149038,8.48152243012
294,58.1735244296,sub-10329,session_1,rest,101075,91.6852987321,1.1541422501,0.555251243929,63.7989360517,838.484288266,38189,221.702636309,2.2716067909,2.25916666667,2.43816333333,2.12808012684,0.0145520831783,0.0350773781538,60.1056289673,0.102515769198,0.0,,0.0,0.00440789973684,9.14524247466
295,55.2530729762,sub-70020,session_1,rest,104965,80.8597749803,1.06941894559,0.541970497389,69.092748653,791.447123538,34299,190.501943321,2.17329737663,2.15311666667,2.41011666667,1.9781175,0.0273604961929,0.0438298732042,36.1701889038,0.291345819156,7.0,,4.57516339869,0.0149898331579,9.78789668573
296,48.6729679493,sub-10227,session_1,bart,106125,78.2534660707,1.17219015391,0.519431412509,80.9963569324,802.094238058,33139,210.98878013,2.33446082668,2.35694,2.49586666667,2.1626725,0.0116295141686,0.027027612552,68.1913299561,0.0255688326773,0.0,,0.0,0.00383886014981,10.2499515783
297,49.8195671636,sub-11112,session_1,rest,101974,72.0711960765,1.13751695095,0.547024316385,89.7765058152,807.344267344,37290,193.23115168,2.20260450255,2.21621666667,2.32813,2.0710475,0.0422834227561,0.0360599271953,70.5593109131,0.0515421883388,0.0,,0.0,0.00363054375,11.2020378639
298,56.6655273852,sub-60011,session_1,pamenc,98348,80.6354543673,1.04331318464,0.576002800499,70.6926785221,807.336784136,40916,186.669827766,2.07640548041,2.04869666667,2.29758333333,1.9019,0.019389510128,0.0496359094977,50.3616981506,0.0476604556747,0.0,,0.0,0.00890874706612,10.0121812479
299,54.2498927715,sub-10150,session_1,scap,101322,81.8972881271,1.03857771673,0.556454215905,69.8225878108,797.869798215,37942,192.881384321,2.2022017075,2.19048333333,2.39457666667,2.036115,0.0149111537544,0.0342653878033,71.3976898193,0.0263352043455,0.0,,0.0,0.00428130883162,9.742322566
300,48.3297090972,sub-10565,session_1,taskswitch,107182,80.4597147418,1.1631994239,0.51579327705,75.7679801565,794.247938917,32082,191.433646657,2.31216778607,2.29098333333,2.53709666667,2.1266675,0.0251439306865,0.0390578098595,66.8557128906,0.0443231341433,0.0,,0.0,0.00538078932692,9.8713740344
301,45.3405972299,sub-60056,session_1,pamenc,107913,77.2966624604,1.06611604385,0.512301957309,74.6011865562,755.702759756,31351,167.326425915,2.05272537112,2.06578016417,2.24041648861,1.8688725,0.0099101424834,0.0371599458158,70.360710144,0.0563659266311,0.0,,0.0,0.00479589301653,9.7766544596
302,50.5898813639,sub-10871,session_1,bht,101436,74.1400433664,1.03638677112,0.552843366738,83.0060968916,797.074960784,37828,182.679406166,2.0983260113,2.12108666667,2.22748666667,1.9554425,0.0371284829115,0.0381961725652,66.4923248291,0.0481077716964,0.0,,0.0,0.00413178506329,10.7509373423
303,47.0588022927,sub-50069,session_1,bart,111517,75.1552869083,1.1015205149,0.484610513463,101.057644332,866.126753859,27747,210.764756507,2.29094381806,2.25559666667,2.53653313175,2.1015525,0.0263887951193,0.0309701040387,69.0110473633,0.0533448737845,0.0,,0.0,0.00435525299625,11.5244953414
304,54.6432384974,sub-10998,session_1,taskswitch,102956,83.1100456898,1.19512963337,0.555711631065,63.4110525415,774.671400689,36308,164.974627205,1.93300438373,1.92338666667,2.05427666667,1.827985,0.0172978679789,0.0274844337255,39.1198883057,0.255039074003,0.0,,0.0,0.018790956875,9.32103206369
305,58.8094804199,sub-50067,session_1,rest,100123,90.3327723169,1.13772471074,0.572335169331,53.2911352776,766.383772062,39141,178.378660886,2.11362313779,2.11855666667,2.22548333333,2.0027075,0.165497629497,0.0284863524139,46.620223999,0.143171557532,0.0,,0.0,0.00800667427632,8.4840058863
306,39.1189476501,sub-10339,session_1,bht,109250,64.1646261105,1.00642506626,0.489022055121,108.630131882,755.534373064,30014,206.499697762,2.55872094401,2.60727687387,2.70894021529,2.37181764137,0.177362441679,0.0369627773762,35.2600440979,0.342205647509,5.0,,6.25,0.0106942608861,11.7749361114
307,56.2761261452,sub-70070,session_1,stopsignal,102580,80.6636426202,1.09439840329,0.555953562157,67.8222991035,788.028867582,36684,187.335800004,2.10948313147,2.14271333333,2.26375666667,1.9352375,0.0168585908231,0.0362813845277,67.6094436646,0.0467657949396,0.0,,0.0,0.00469482108696,9.7693191379
308,62.421366986,sub-10940,session_1,bart,96396,95.5810803076,1.19127905659,0.584153503179,57.4810197541,838.226559687,42868,215.578974568,2.29495662593,2.28941333333,2.51497666667,2.0992575,0.00753239255063,0.0610960423946,60.6343765259,0.0469644922972,0.0,,0.0,0.00535610426966,8.76979583187
309,37.3257464278,sub-50056,session_1,taskswitch,105187,56.0008752631,1.14122474721,0.52008689111,116.126013556,707.128766937,34077,161.049365332,2.11902013883,2.06867666667,2.33425333333,1.97045011745,0.021805563801,0.031935788691,59.6045341492,0.10395046589,0.0,,0.0,0.00660865480769,12.6271020518
310,56.8989585234,sub-50033,session_1,rest,106561,79.741911751,1.12128033197,0.540040516958,67.2118951535,781.910265645,32703,183.293247864,2.156440555,2.12172,2.37045,1.9938525,0.010899656956,0.0255293995142,51.7313499451,0.137144560272,0.0,,0.0,0.00874725052632,9.80551191306
311,47.8335283285,sub-10290,session_1,stopsignal,105049,76.1540728014,1.13249791933,0.524267327816,91.8731921385,839.709360638,34215,194.699103694,2.08990683699,2.04428666667,2.34163685276,1.9068625,0.0158228656442,0.0468320026994,49.9189338684,0.13640825359,2.0,,1.08108108108,0.00924347190217,11.0264537371
312,53.285552116,sub-50042,session_1,bht,100911,81.4433898689,1.12492450225,0.565560767341,64.2315612874,764.817890415,38353,153.217090033,1.7722316146,1.78563333333,1.93479666667,1.6111425,0.00835568725523,0.0292153693736,49.2608032227,0.121334706124,1.0,,1.25,0.0128884222785,9.39079146444
313,45.6170902316,sub-50080,session_1,stopsignal,105079,68.3395475318,1.01985153415,0.533335435406,81.916097878,724.429421855,34185,168.024169027,2.05587822372,2.04918,2.21245,1.91663272848,0.00840676014275,0.0244754329324,55.3825454712,0.0569474726668,0.0,,0.0,0.00800531804348,10.6004421747
314,61.3419300583,sub-10345,session_1,rest,100835,94.8111554525,1.17908013348,0.56550591858,56.3480917141,824.304267826,38429,197.658253043,2.22987645346,2.21474333333,2.44492333333,2.0476425,0.021424583708,0.0466772392392,73.7398529053,0.0513810151986,0.0,,0.0,0.00401470789474,8.69416962478
315,58.3187300061,sub-11052,session_1,rest,100470,84.8445535516,1.13021897249,0.567150939535,63.7752061412,799.774634266,38794,190.664982725,2.28097994038,2.26058666667,2.44374313912,2.1482625,0.0401429998292,0.044268283993,72.8451385498,0.02687393596,0.0,,0.0,0.00382302203947,9.42635208494
316,56.6661545898,sub-11052,session_1,taskswitch,100373,83.1618423407,1.19750190845,0.565270726207,65.9527863745,794.36918395,38891,192.026816324,2.30525667091,2.28448,2.49822646813,2.1465425,0.0119878518006,0.0423747338355,72.6983566284,0.0188851493597,0.0,,0.0,0.00392015346154,9.55208737074
317,65.766033951,sub-10968,session_1,stopsignal,99939,89.7313429935,1.1039557956,0.584250165145,54.120240555,799.55438841,39325,174.783255112,2.04421216135,2.09455333333,2.26305666667,1.8021475,0.0101382448405,0.0463577769697,41.8024559021,0.176062989967,6.0,,3.24324324324,0.0223932058152,8.91053629352
318,50.3528781503,sub-10292,session_1,bht,106595,73.6863289188,1.13691156671,0.531882026085,73.4658293933,743.998013192,32669,177.836868314,2.17192242208,2.17625666667,2.36375,1.99169,0.0309857701111,0.0332701578736,51.6421356201,0.114560434551,0.0,,0.0,0.0079244435443,10.0968256135
319,49.4070045696,sub-50050,session_1,pamenc,100784,70.5902407936,1.11168608083,0.565099275497,69.086312877,697.269495973,38480,163.43706219,2.21073005994,2.23768333333,2.36738333333,2.03958,0.0206884041701,0.0288721844554,61.3280258179,0.0472032610118,0.0,,0.0,0.00468596942149,9.87770388844
320,47.5479228149,sub-50006,session_1,rest,102591,62.5901855952,1.10113745705,0.551620730957,88.4469058516,717.993541457,36673,175.890455984,2.39141847029,2.37409666667,2.62523,2.1943225,0.031677244072,0.0373088791966,38.1099090576,0.303567642178,2.0,,1.30718954248,0.0139033438158,11.4713438637
321,48.0278661764,sub-10912,session_1,bht,105974,72.6204688451,1.10420696353,0.522072714539,95.7164101959,830.426189068,33290,189.626258574,2.24166956583,2.23862,2.41358333333,2.0848325,0.093574312437,0.0215433165431,69.1058654785,0.0955719676625,0.0,,0.0,0.00428572873418,11.4351532326
322,52.3990043317,sub-50061,session_1,scap,106968,71.5559017398,1.14060325005,0.537937318284,71.295662181,729.72987796,32296,168.215736164,2.19156565346,2.26107684636,2.06825,2.25083666667,0.0478767629156,0.0482178591192,37.2079544067,0.460431734437,26.0,,8.90410958904,0.0166094904124,10.1980390187
323,53.0719441102,sub-11090,session_1,scap,98949,80.1240467561,1.07320260827,0.568451678185,71.4868734288,791.649821176,40315,183.234544132,2.06662937185,2.04788666667,2.30001333333,1.873925,0.0116008651265,0.0399276167154,60.5084724426,0.0437010494544,0.0,,0.0,0.0074967657732,9.88030252123
324,47.5893866448,sub-10290,session_1,rest,104902,76.3355724593,1.11947834057,0.524476559545,91.9436709169,840.301031544,34362,194.644102529,2.11140337464,2.05987,2.36997018835,1.9281075,0.0457446535942,0.0485377646983,55.0820007324,0.162462135538,1.0,,0.653594771242,0.00810734776316,11.0079875538
325,50.5969195646,sub-10527,session_1,taskswitch,102419,76.7077505156,1.18723185567,0.543816188586,84.1222292025,819.000442469,36845,198.930399846,2.35793802417,2.35329333333,2.59473333333,2.146985,0.0466093707488,0.0359546430409,53.619228363,0.106036045612,1.0,,0.478468899522,0.00802590615385,10.6768929732
326,48.7990085897,sub-50077,session_1,bht,104620,74.9840040795,1.07763705802,0.538719617384,71.803007197,738.017900614,34644,173.3026936,2.24302651113,2.25823684614,2.45023,2.03951,0.139066505154,0.0243791732937,43.2338104248,0.151855055233,0.0,,0.0,0.00932272860759,9.84233783823
327,42.7727039157,sub-70052,session_1,bart,104708,70.820245943,1.08355517049,0.521901429535,102.56383482,821.060207132,34556,167.052770243,1.98728480307,1.94175666667,2.19509666667,1.84133,0.0141825487222,0.0299109648913,53.7402572632,0.0903182359406,0.0,,0.0,0.0110676112734,11.5935802848
328,63.5101505014,sub-11149,session_1,pamret,98488,92.0897551816,1.09121845837,0.582822495525,55.3055991546,809.514675959,40776,191.780627897,2.28946892188,2.26433333333,2.47871,2.1381475,0.0191260070252,0.0537604391575,73.470916748,0.057755429942,0.0,,0.0,0.00306950029851,8.79049655808
329,44.6667613799,sub-60028,session_1,stopsignal,106967,68.2063345613,0.989406294619,0.522476927263,88.555564886,753.577499528,32297,144.105612454,1.78892502455,1.73461666667,1.91134666667,1.72676260292,0.0303988407385,0.0222478527576,56.682559967,0.0652166585412,0.0,,0.0,0.0109617283696,11.0484972455
330,42.8654971593,sub-50027,session_1,pamenc,108240,62.9815788636,1.01781389755,0.516083870538,91.3314933636,711.625094216,31024,153.905704684,2.17927283206,2.22873333333,2.29741018258,2.0213325,0.0156777479212,0.0154050001875,61.606010437,0.122940312495,0.0,,0.0,0.00635914132231,11.2989402149
331,61.4312029884,sub-11149,session_1,stopsignal,98564,89.664545106,1.06309164974,0.580186937977,58.647477699,810.797076363,40700,188.248506395,2.26424728865,2.27145333333,2.44564333333,2.0896575,0.013564256135,0.0497380681336,70.5764694214,0.0445594748406,0.0,,0.0,0.00326245391304,9.0425605283
332,54.4016490154,sub-50059,session_1,pamret,104651,74.0595067202,1.16092824784,0.555837843975,61.3542267248,700.485839426,34613,165.57095888,2.11968020629,2.14730666667,2.25324333333,1.96838,0.0156525456957,0.0363083742559,46.9948921204,0.168638501919,1.0,,0.371747211896,0.00930708574627,9.45841891808
333,40.5821593128,sub-10428,session_1,scap,103851,64.0117535441,1.11612717071,0.52505089733,112.182275774,783.584064949,35413,174.396449006,2.17587163074,2.14298333333,2.42405666667,1.983075,0.0138322068755,0.0358038581908,70.0345687866,0.0756829148805,0.0,,0.0,0.00512021793814,12.2412529194
334,61.8835740989,sub-10460,session_1,stopsignal,96993,94.6118077474,1.12611460257,0.586880806741,51.4041776299,786.082571354,42271,197.650169898,2.32842495792,2.34147,2.47099666667,2.18186,0.0573119033889,0.0343641191721,34.5531921387,0.197813939667,8.0,,4.32432432432,0.0136536041304,8.30850387568
335,43.3967221533,sub-10686,session_1,pamret,108908,69.676397244,1.02974698237,0.506438000567,93.4281219396,780.163592887,30356,144.454086093,1.67426761726,1.69573666667,1.75558,1.5765025,0.00535896455444,0.0354835279286,49.2037734985,0.0825181601714,1.0,,0.371747211896,0.0148952957836,11.1969565555
336,51.4979740906,sub-70086,session_1,stopsignal,97143,79.6100025847,1.10123344027,0.568961777188,81.8216586572,832.271251135,42121,207.074913218,2.15718270165,2.15629,2.3418,1.98794511849,0.0193631344587,0.038185287267,73.7556381226,0.07593510785,0.0,,0.0,0.00306762184783,10.4543552834
337,39.8470912492,sub-10722,session_1,stopsignal,106895,66.5844964182,1.15815230645,0.507057576152,106.325111189,782.655664532,32369,166.31442659,2.01951158183,2.01231349326,2.20124,1.85940761083,0.007056042064,0.031799942255,78.6165618896,0.0344323611659,0.0,,0.0,0.00405746902174,11.7543228024
338,46.0576293643,sub-10304,session_1,bht,98569,70.0627036169,1.09056743376,0.555135801924,106.627362509,842.300666951,40695,200.312398005,2.24014318457,2.22989333333,2.42837333333,2.0759975,0.0771686200087,0.0386029034853,57.4327430725,0.119741856588,0.0,,0.0,0.00723993936709,12.0220976849
339,45.7996131951,sub-10762,session_1,bart,107924,77.165025442,1.10466153347,0.508515017658,84.4381403327,804.348609366,31340,181.437135808,2.094452516,2.10034,2.29362666667,1.9072125,0.0114951671998,0.0332584008574,48.1840744019,0.0458245339583,0.0,,0.0,0.0133363005243,10.4237457936
340,62.889214649,sub-50057,session_1,taskswitch,99964,89.0825671276,1.08746874709,0.586822036266,48.1988859275,740.758175797,39300,156.190092997,2.03449979891,2.00041349231,2.22373666667,1.893085,0.0100803179192,0.0527839772403,64.3550567627,0.0503614962121,0.0,,0.0,0.00460435105769,8.31541119304
341,41.2226883342,sub-11122,session_1,stopsignal,111738,62.7209509543,1.06533354832,0.489458028206,101.391701303,738.037548593,27526,162.666814637,1.86752444474,1.92222318057,1.98143,1.71008,0.0122698119114,0.0130046801642,62.5880355835,0.0547372468049,0.0,,0.0,0.00470681211957,11.7670018927
342,41.2991279801,sub-70080,session_1,bht,106805,70.2574564282,1.16525232866,0.503342221591,109.948579738,832.587042922,32459,192.466771022,2.22471599174,2.16547666667,2.44396666667,2.08054012401,0.0676544279237,0.0205494407564,64.9744033813,0.0889553921065,0.0,,0.0,0.00543294987342,11.8505150236
343,61.6254018141,sub-50073,session_1,bht,99845,93.521726392,1.16130673636,0.573362824118,50.6738096354,770.763958227,39419,203.892258356,2.228780285,2.19410333333,2.47350352991,2.040005,0.0221201609712,0.0505294129252,34.8527183533,0.278509062238,1.0,,1.25,0.0146506387342,8.24154972286
344,56.6235705109,sub-60062,session_1,bht,101845,82.4842674644,0.989131629358,0.562356892669,63.2830677157,775.904382015,37419,177.271211833,2.07049378156,2.08836333333,2.27686981905,1.86671,0.0265213145129,0.0463826917112,34.0467758179,0.343111706906,5.0,,6.25,0.019327643038,9.40669543255
345,49.6939439583,sub-10680,session_1,taskswitch,103775,83.3441407659,1.10474673253,0.531470411816,80.4483407104,847.701360886,35489,197.175419354,2.20283467116,2.13447333333,2.47614666667,2.022455,0.00829547298455,0.0430517680943,76.6945953369,0.0550895454929,0.0,,0.0,0.00337481067308,10.1710972493
346,47.6659996577,sub-11044,session_1,pamenc,103120,78.1972533787,1.11472564187,0.536125099745,80.3078550319,797.708068793,36144,192.843471266,2.08646006346,2.07971666667,2.25267964195,1.93877476888,0.0245730303344,0.0230833720416,67.5733337402,0.0352867776956,0.0,,0.0,0.00376723900826,10.201228743
347,45.256517858,sub-10217,session_1,taskswitch,104479,73.2251656424,1.09422133482,0.527688664294,84.6275088876,768.582045025,34785,190.72151565,2.3588072135,2.30665666667,2.54857,2.2325275,0.0199829027682,0.0327715612948,77.2191696167,0.0376150138558,0.0,,0.0,0.00313950865385,10.4961462126
348,58.1254482591,sub-11106,session_1,pamenc,100594,86.92693998,1.06932526511,0.567514222821,60.7438584986,794.813121757,38670,180.26104436,2.1876374863,2.16853,2.36516666667,2.0412625,0.0218230098883,0.0298863872886,64.5456237793,0.0339169936133,0.0,,0.0,0.00534129673554,9.14346141645
349,55.0429911488,sub-11106,session_1,scap,100597,81.4264078242,1.08576606961,0.565451125054,63.9522711973,764.688152222,38667,181.733412607,2.32069613851,2.31264333333,2.49406333333,2.1669,0.0211215619978,0.0245903860778,62.7339630127,0.0408926902968,0.0,,0.0,0.00582752780069,9.39115666103
350,62.0234560307,sub-10629,session_1,taskswitch,99529,92.0936297016,1.06606960689,0.576827299451,54.7035315446,798.94928674,39735,189.919321653,2.13092802862,2.09686333333,2.33073981477,1.97989726398,0.0212889316919,0.0461818389595,57.3328704834,0.0601541664564,0.0,,0.0,0.00538264403846,8.67540229795
351,55.1242125678,sub-11104,session_1,stopsignal,100110,83.3645933379,1.24607740655,0.572655258527,58.3114650409,747.045128269,39154,156.05949278,2.03673168175,1.99158333333,2.28518333333,1.8564425,0.0230576821868,0.0550978332758,61.0551223755,0.0485998337699,0.0,,0.0,0.00756514086957,8.96118002089
352,39.2477271966,sub-50064,session_1,bart,110375,56.2150106926,1.1242050436,0.496256402364,115.820388473,720.382413448,28889,159.567388829,2.10839285914,2.13774666667,2.32046333333,1.889395,0.0275907269753,0.0125637250021,40.9117660522,0.184257365694,0.0,,0.0,0.0140858979026,12.8147696598
353,59.2277116696,sub-10530,session_1,pamenc,106354,88.9178010866,1.13797657407,0.537082605563,63.8690164118,832.144329465,32910,191.185999639,2.10441033661,2.13744333333,2.22536,1.959285,0.0248441226583,0.0323987938464,64.0582122803,0.0300775359606,0.0,,0.0,0.00490355549587,9.35857971402
354,48.6665210672,sub-60052,session_1,stopsignal,105216,71.4702685697,1.11120902508,0.53520161894,81.6264144925,762.133616357,34048,171.532759689,2.06567553272,2.01538682684,2.28388666667,1.91493511414,0.00332132902924,0.0307055674493,65.7725067139,0.11862595969,0.0,,0.0,0.00450957331522,10.6636456195
355,52.8362947997,sub-50042,session_1,stopsignal,101002,80.5121239171,1.11014253878,0.565414006859,64.5009374398,758.680054732,38262,150.248712651,1.79917345528,1.81155333333,1.96199666667,1.638585,0.0231992382488,0.0299523901194,35.6115837097,0.192844668137,5.0,,2.7027027027,0.02139775375,9.42317775039
356,48.0042008191,sub-10912,session_1,rest,106075,72.981180661,1.11771513601,0.521743621972,94.6407636185,828.823720902,33189,187.666130808,2.24673327509,2.24464333333,2.42515333333,2.08338,0.0403565904529,0.023640004918,73.3914489746,0.0808783624479,0.0,,0.0,0.00387900947368,11.3566773433
357,54.4086983222,sub-70060,session_1,stopsignal,99919,83.8349371628,1.08356586804,0.564104099131,66.1929059671,791.087913712,39345,188.018071738,2.27872368236,2.29248666667,2.44998666667,2.10671,0.0124322079933,0.0379377342761,66.3922424316,0.0408010428528,0.0,,0.0,0.0044234563587,9.43625581988
358,44.8887104345,sub-70083,session_1,pamret,103798,72.3106620732,1.27520523299,0.52675601441,99.9236904836,828.591717673,35466,193.033088829,2.20913115337,2.19585333333,2.40278352429,2.04336512179,0.00631992389312,0.027987446636,61.5791130066,0.107576065845,0.0,,0.0,0.00793640563433,11.4587765333
359,46.1820870361,sub-11131,session_1,bart,111813,76.3784260302,1.2113125574,0.487438621647,84.9555798004,800.095749996,27451,191.41062384,2.25529191288,2.22280315668,2.49658,2.067105,0.0184986753923,0.0255732964724,71.7955474854,0.0521281968375,0.0,,0.0,0.00364548400749,10.4754155274
360,63.2127965449,sub-60073,session_1,scap,99176,93.9624530887,1.10689963899,0.57912824089,51.7508855636,790.300895492,40088,197.776757565,2.24929557748,2.23899666667,2.42831019298,2.093065,0.0325521782961,0.0441575460136,45.5205459595,0.132225637042,1.0,,0.342465753425,0.00816515608247,8.41081591118
361,51.904278897,sub-60016,session_1,pamret,100698,79.54056674,1.1163854402,0.564853754104,63.6100535488,740.943436754,38566,157.512411753,2.07001239408,2.05063666667,2.24714351192,1.92486,0.0299480175885,0.0443391464651,39.3477401733,0.261430186087,5.0,,1.85873605948,0.0151194031716,9.31528988442
362,57.8308938607,sub-11142,session_1,scap,100199,83.392023014,1.12840863119,0.570724670507,63.1860789998,786.138017552,39065,180.871004366,2.10070356237,2.08438683232,2.28368333333,1.9475075,0.0257965981104,0.0415348447859,59.2777252197,0.117346549136,0.0,,0.0,0.00594908429553,9.42701698722
363,48.5768451847,sub-50069,session_1,pamret,111561,76.0182732365,1.18460644032,0.487221877902,98.0548194929,867.85935206,27703,211.742131865,2.3144694721,2.27607333333,2.57193646227,2.1179125,0.0919411306752,0.0321424156427,60.3538208008,0.0721971120426,0.0,,0.0,0.00593994197761,11.4164570584
364,50.2340217573,sub-50052,session_1,rest,106587,73.047948764,1.16423785432,0.537495876894,66.2751078764,703.421579477,32677,161.499540492,1.97351708638,2.01242333333,2.08389333333,1.832855,0.0338771543207,0.0405637696385,51.9423751831,0.193585465556,0.0,,0.0,0.00771225440789,9.62958702303
365,44.0794423729,sub-10788,session_1,taskswitch,106097,68.0645449412,1.07118329374,0.523699010691,85.6437195102,729.506456952,33167,176.044642003,2.38245098038,2.35446,2.56453666667,2.2396075,0.0135941511418,0.0278936624527,53.6978988647,0.10601748177,0.0,,0.0,0.00805059682692,10.7178628401
366,42.5391818117,sub-11122,session_1,pamret,111752,63.6427570021,1.05363895849,0.495893505725,92.1199517163,717.80495369,27512,156.763852476,1.88494760227,1.9462,2.00384333333,1.717305,0.0112654995483,0.0168417990208,63.9183959961,0.0594892292999,0.0,,0.0,0.00466812641791,11.2786589944
367,53.1115758822,sub-60089,session_1,bart,100303,82.3987848821,0.819794484579,0.567959696396,60.9185821882,748.083585048,38961,160.684091589,2.01079848817,1.9964,2.2403,1.81782260835,0.113212805392,0.0324329584837,30.6130123138,0.146989264339,4.0,,1.49253731343,0.0216228292509,9.07881816604
368,47.5547651698,sub-10912,session_1,bart,106077,75.7791847625,1.11225929715,0.519316412387,92.2703045474,838.55110131,33187,188.026914588,2.23753258804,2.20219333333,2.42398,2.098575,0.0217372185084,0.0220865011215,76.8109130859,0.0470144861709,0.0,,0.0,0.00380596475655,11.0657181644
369,47.8576425198,sub-50059,session_1,stopsignal,103959,66.3770753396,1.19053055293,0.55021239373,71.9929669781,675.577116989,35305,160.24230042,2.11449535566,2.17867333333,1.9528025,2.22212666667,0.0357350956606,0.038357552141,59.9218940735,0.170504042701,0.0,,0.0,0.00543504369565,10.1778680897
370,41.8748475055,sub-10963,session_1,bht,110144,67.4882078041,1.06717229127,0.495328392254,93.4256170449,747.507683716,29120,174.851929571,2.17134715736,2.14880333333,2.36510685463,2.01437762007,0.0257562625123,0.0208127945662,43.1124687195,0.307284965707,4.0,,5.0,0.0119396586076,11.0761228967
371,42.9317016999,sub-10762,session_1,stopsignal,108013,69.5446670762,1.18427621637,0.511388418877,85.8496060801,740.377761751,31251,158.990566082,1.94735055047,1.95372,2.10822,1.7928875,0.00981799372231,0.0306182522327,69.5897293091,0.0316398687964,0.0,,0.0,0.00539277065217,10.6460752906
372,46.0070094742,sub-60022,session_1,pamenc,102489,74.7108412657,1.14112122746,0.536086434959,97.3577346456,846.870846148,36775,179.721493685,2.0071126168,1.99576666667,2.18766,1.851935,0.00445908336287,0.0355097278953,78.4360733032,0.0353618180807,0.0,,0.0,0.00396976309917,11.335314016
373,50.3564258715,sub-11112,session_1,bht,101934,73.1176479636,1.12066814898,0.547670625907,88.2903190114,811.434725017,37330,193.573836132,2.20494555953,2.20858,2.34287,2.0717275,0.046753374809,0.036985591054,70.1782073975,0.0631074808625,0.0,,0.0,0.0035596221519,11.0976590142
374,56.9903729111,sub-10329,session_1,bht,100979,89.6651719678,1.08689437631,0.55453787862,65.6611940438,831.874689775,38285,221.692344449,2.25810861278,2.23866666667,2.43820666667,2.10947512573,0.0230317928284,0.0381162911654,56.3945922852,0.107208840165,0.0,,0.0,0.00542949405063,9.27756754957
375,54.8462397148,sub-10678,session_1,bht,102024,85.3361265217,1.12302042047,0.553577500561,67.5893368862,813.240911092,37240,184.808588013,2.1212550441,2.05846,2.34855,1.9744,0.0660040949388,0.0375874489546,68.0642318726,0.0698563676397,0.0,,0.0,0.00478608278481,9.52985498921
376,51.5668862273,sub-70081,session_1,bht,103929,83.2032786058,1.1688479796,0.538389917227,72.4178018818,812.013954246,35335,185.827347994,2.10898948039,2.06008983628,2.29669333333,1.982595,0.0584328394797,0.0269735213369,68.4420776367,0.112112854635,0.0,,0.0,0.00516610582278,9.75939852193
377,41.9691075494,sub-10668,session_1,bart,102907,70.9563974264,1.06577741317,0.530687063244,98.7855047595,801.972334074,36357,167.940308284,2.14632525061,2.14543,2.32560333333,1.9816925,0.0103877628542,0.0217469651252,75.2331619263,0.0222964352042,0.0,,0.0,0.00449921906367,11.3023259799
378,46.7983809434,sub-10228,session_1,stopsignal,106520,70.0258666925,0.89010541432,0.517534904736,98.0498746198,810.020866031,32744,198.49526095,2.39400483854,2.40505333333,2.59629,2.19734,0.00361706574384,0.0295709315687,39.7284698486,0.0946288795023,0.0,,0.0,0.0156435772283,11.5674522043
379,42.637717512,sub-10963,session_1,bart,110143,72.445174858,1.00336575625,0.490851341401,96.4578821956,806.084170245,29121,178.39013067,2.02842153024,2.00946666667,2.24224666667,1.85229261041,0.0147501691,0.0199041496962,64.5538711548,0.0664234808792,0.0,,0.0,0.00599388891386,11.1268165454
380,48.0139417352,sub-10440,session_1,rest,102140,75.2587090975,1.08780259901,0.539724128535,92.3825667615,834.905109383,37124,197.852620849,2.30699504957,2.26419,2.54071666667,2.1343775,0.0179563710715,0.0387344397604,73.0505065918,0.0458654049964,0.0,,0.0,0.00420543552632,11.0938005633
381,44.3395403283,sub-50069,session_1,scap,111521,70.4123810896,1.07991281138,0.483570320238,105.234113254,829.485942583,27743,201.445128214,2.28757625315,2.25631666667,2.51500686654,2.109535,0.0246949282937,0.0281934514642,66.6209640503,0.0533628329312,0.0,,0.0,0.00450178381443,11.7803989831
382,58.9371300384,sub-10448,session_1,bart,105652,90.1825677721,1.04986070014,0.543656061135,56.7775414464,789.587491639,33612,188.509184504,2.13994715748,2.09729,2.35416666667,1.98479,0.0247482272027,0.0280686151236,46.103843689,0.0968166870604,1.0,,0.373134328358,0.0109703185019,8.75543368464
